user_id,employee_name,role,email,days_active,total_lifetime_hours,total_activity,login_count,login_per_day,unique_pcs,avg_active_hours_per_day,actions_per_hour,after_hours_activity,weekend_activity,file_access_count,file_copy_count,removable_uploads,removable_downloads,decoy_access_count,avg_email_size,email_sent_count,total_email_size,attachment_count,activity_per_day,device_activity_count,device_connect_count,device_disconnect_count,device_unique_pcs,device_after_hours,device_weekend_usage,device_usage_per_day,connect_disconnect_ratio,avg_session_duration,window_7_days,window_30_days,baseline_90_days,drift_7d_vs_30d,drift_30d_vs_90d,file_access_per_day,file_copy_per_day,email_sent_per_day,usb_upload_per_day,usb_download_per_day,device_connect_per_day,device_disconnect_per_day,decoy_access_per_day
CAG2236,Charde Anika Gamble,ProductionLineWorker,Charde.Anika.Gamble@dtaa.com,271.0,944.0,863.0,490.0,1.81,1.0,3.48,0.91,271.0,0.0,4.0,0.0,0.0,0.0,4.0,1426965.5,98.0,139842620.0,173.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,85,225,1.16,1.13,0.01,0.0,0.36,0.0,0.0,0.0,0.0,0.01
YKW3832,Yvonne Kellie Walters,Manager,Yvonne.Kellie.Walters@dtaa.com,501.0,4846.0,13546.0,619.0,1.24,20.0,9.67,2.8,713.0,316.0,583.0,240.0,175.0,327.0,81.0,174487.19,2362.0,412138750.0,406.0,27.04,8527.0,4274.0,4253.0,1.0,1019.0,2256.0,17.02,1.0,0.26014167,262,1028,3055,1.09,1.01,1.16,0.48,4.71,0.35,0.65,8.53,8.49,0.16
AVC2328,Asher Victor Campbell,Salesman,Asher.Victor.Campbell@dtaa.com,356.0,1748.0,2582.0,356.0,1.0,1.0,4.91,1.48,356.0,0.0,47.0,0.0,0.0,0.0,47.0,232862.42,1823.0,424508200.0,447.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,350,1063,1.04,0.99,0.13,0.0,5.12,0.0,0.0,0.0,0.0,0.13
CSP2186,Chelsea Scarlet Price,ProductionLineWorker,Chelsea.Scarlet.Price@dtaa.com,356.0,1386.0,6251.0,659.0,1.85,23.0,3.89,4.51,358.0,0.0,2079.0,934.0,678.0,1211.0,190.0,538788.94,121.0,65193464.0,68.0,17.56,211.0,106.0,105.0,1.0,54.0,0.0,0.59,1.01,0.4677037,46,225,651,0.88,1.04,5.84,2.62,0.34,1.9,3.4,0.3,0.29,0.53
DBG0477,Dominic Benjamin Gonzalez,Physicist,Dominic.Benjamin.Gonzalez@dtaa.com,362.0,2241.0,3520.0,707.0,1.95,10.0,6.19,1.57,120.0,12.0,311.0,120.0,75.0,179.0,57.0,280365.53,1208.0,338681570.0,307.0,9.72,800.0,402.0,398.0,1.0,12.0,0.0,2.21,1.01,0.4648111,89,341,993,1.12,1.03,0.86,0.33,3.34,0.21,0.49,1.11,1.1,0.16
HPR2023,Hasad Phillip Robbins,TestEngineer,Hasad.Phillip.Robbins@dtaa.com,89.0,400.0,472.0,89.0,1.0,1.0,4.49,1.18,89.0,0.0,8.0,0.0,0.0,0.0,8.0,446876.62,286.0,127806720.0,146.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,255,709,1.11,1.08,0.09,0.0,3.21,0.0,0.0,0.0,0.0,0.09
HAR3571,Hilel Aladdin Rodriquez,ComputerScientist,Hilel.Aladdin.Rodriquez@dtaa.com,211.0,1232.0,4138.0,379.0,1.8,1.0,5.84,3.36,211.0,0.0,1061.0,479.0,340.0,607.0,114.0,743971.6,640.0,476141820.0,573.0,19.61,421.0,212.0,209.0,1.0,103.0,0.0,2.0,1.01,0.5367265,108,422,1188,1.1,1.07,5.03,2.27,3.03,1.61,2.88,1.0,0.99,0.54
NJM0440,Nolan Jelani Merritt,PurchasingClerk,Nolan.Jelani.Merritt@dtaa.com,356.0,3013.0,11224.0,748.0,2.1,87.0,8.46,3.73,382.0,0.0,1109.0,496.0,361.0,645.0,103.0,669165.56,1330.0,889990200.0,906.0,31.53,6153.0,3082.0,3071.0,1.0,952.0,0.0,17.28,1.0,0.20097119,169,728,2152,0.99,1.01,3.12,1.39,3.74,1.01,1.81,8.66,8.63,0.29
IBW1779,Ivan Brock Wood,Mathematician,Ivan.Brock.Wood@dtaa.com,359.0,1756.0,2260.0,373.0,1.04,1.0,4.89,1.29,397.0,5.0,412.0,0.0,0.0,0.0,412.0,646982.75,1078.0,697447400.0,666.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,229,750,1.14,0.92,1.15,0.0,3.0,0.0,0.0,0.0,0.0,1.15
BVB1673,Brody Vernon Bonner,Salesman,Brody.Vernon.Bonner@dtaa.com,31.0,297.0,1286.0,34.0,1.1,3.0,9.58,4.33,34.0,2.0,290.0,23.0,154.0,62.0,74.0,819903.44,163.0,133644260.0,140.0,41.48,526.0,264.0,262.0,1.0,125.0,16.0,16.97,1.01,0.26943272,301,1020,1343,1.26,2.28,9.35,0.74,5.26,4.97,2.0,8.52,8.45,2.39
DDF2937,Daria Dahlia Francis,Salesman,Daria.Dahlia.Francis@dtaa.com,324.0,1595.0,2135.0,324.0,1.0,1.0,4.92,1.34,159.0,0.0,0.0,0.0,0.0,0.0,0.0,30018.28,1652.0,49590210.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,387,1097,1.13,1.06,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
NDH3827,Nina Desiree Howard,Technician,Nina.Desiree.Howard@dtaa.com,356.0,1300.0,1094.0,356.0,1.0,1.0,3.65,0.84,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29745.9,382.0,11362934.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,105,313,1.02,1.01,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
NLS1866,Nicolas Luke Sellers,SystemsEngineer,Nicolas.Luke.Sellers@dtaa.com,356.0,1639.0,1810.0,356.0,1.0,1.0,4.6,1.1,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29815.28,1098.0,32737174.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,693,1.02,1.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0
MKM0647,Medge Kirby Mooney,TechnicalWriter,Medge.Kirby.Mooney@dtaa.com,356.0,2092.0,5190.0,672.0,1.89,33.0,5.88,2.48,374.0,0.0,930.0,413.0,280.0,550.0,100.0,262298.75,1252.0,328398050.0,346.0,14.58,719.0,362.0,357.0,1.0,85.0,0.0,2.02,1.01,0.4822549,98,377,1091,1.11,1.04,2.61,1.16,3.52,0.79,1.54,1.02,1.0,0.28
DCR1531,Dylan Carter Rodriguez,ProductionLineWorker,Dylan.Carter.Rodriguez@dtaa.com,356.0,1390.0,1282.0,729.0,2.05,84.0,3.9,0.92,388.0,0.0,48.0,0.0,0.0,0.0,48.0,279624.3,117.0,32716044.0,33.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,93,266,1.1,1.05,0.13,0.0,0.33,0.0,0.0,0.0,0.0,0.13
BSB3083,Benjamin Sylvester Brown,MechanicalEngineer,Benjamin.Sylvester.Brown@dtaa.com,356.0,2372.0,11573.0,637.0,1.79,1.0,6.66,4.88,356.0,0.0,3413.0,1555.0,1133.0,1932.0,348.0,835666.9,1078.0,900848900.0,1024.0,32.51,1469.0,738.0,731.0,1.0,79.0,0.0,4.13,1.01,0.46909598,114,498,1583,0.98,0.94,9.59,4.37,3.03,3.18,5.43,2.07,2.05,0.98
SLM1119,Stella Lila Mcintyre,WebDeveloper,Stella.Lila.Mcintyre@dtaa.com,356.0,2034.0,2676.0,753.0,2.12,111.0,5.71,1.32,735.0,0.0,114.0,0.0,0.0,0.0,114.0,825983.8,1074.0,887106700.0,985.0,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,268,805,1.04,1.0,0.32,0.0,3.02,0.0,0.0,0.0,0.0,0.32
KCO0269,Kim Constance Owens,MaterialsEngineer,Kim.Constance.Owens@dtaa.com,356.0,1648.0,1816.0,356.0,1.0,1.0,4.63,1.1,353.0,0.0,0.0,0.0,0.0,0.0,0.0,30043.36,1107.0,33258004.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,227,688,0.96,0.99,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0
HVS1143,Heidi Vanna Solis,ElectricalEngineer,Heidi.Vanna.Solis@dtaa.com,356.0,1575.0,1786.0,356.0,1.0,1.0,4.42,1.13,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29765.53,1074.0,31968180.0,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,685,1.02,1.01,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0
JRR0829,Julian Reed Rose,MechanicalEngineer,Julian.Reed.Rose@dtaa.com,234.0,1173.0,1385.0,409.0,1.75,1.0,5.01,1.18,234.0,0.0,60.0,0.0,0.0,0.0,60.0,778372.75,682.0,530850200.0,604.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,240,723,1.07,1.0,0.26,0.0,2.91,0.0,0.0,0.0,0.0,0.26
BMF2337,Barclay Mason French,Salesman,Barclay.Mason.French@dtaa.com,356.0,1807.0,2529.0,356.0,1.0,1.0,5.08,1.4,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29930.95,1817.0,54384536.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,357,1068,1.02,1.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
JRK2707,Jackson Roth Klein,MechanicalEngineer,Jackson.Roth.Klein@dtaa.com,356.0,1595.0,1895.0,356.0,1.0,1.0,4.48,1.19,355.0,0.0,74.0,0.0,0.0,0.0,74.0,449071.8,1110.0,498469660.0,492.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,232,681,1.01,1.02,0.21,0.0,3.12,0.0,0.0,0.0,0.0,0.21
CEC1352,Christine Elaine Christian,Scientist,Christine.Elaine.Christian@dtaa.com,375.0,2955.0,28684.0,433.0,1.15,59.0,7.88,9.71,384.0,20.0,8780.0,3525.0,2987.0,4972.0,821.0,208115.94,1154.0,240165800.0,239.0,76.49,6449.0,3233.0,3216.0,1.0,743.0,170.0,17.2,1.01,0.21980557,294,1131,3441,1.11,0.99,23.41,9.4,3.08,7.97,13.26,8.62,8.58,2.19
KDB0266,Kenyon Driscoll Bean,ElectricalEngineer,Kenyon.Driscoll.Bean@dtaa.com,356.0,1626.0,1774.0,356.0,1.0,1.0,4.57,1.09,351.0,0.0,13.0,0.0,0.0,0.0,13.0,381270.47,1054.0,401859070.0,421.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,210,668,0.94,0.94,0.04,0.0,2.96,0.0,0.0,0.0,0.0,0.04
MKR2138,Madonna Kylee Rosales,TestEngineer,Madonna.Kylee.Rosales@dtaa.com,436.0,2135.0,10539.0,436.0,1.0,1.0,4.9,4.94,436.0,142.0,3398.0,1534.0,1146.0,1927.0,325.0,639164.3,1346.0,860315140.0,912.0,24.17,316.0,159.0,157.0,1.0,37.0,62.0,0.72,1.01,0.64421266,119,560,1510,0.91,1.11,7.79,3.52,3.09,2.63,4.42,0.36,0.36,0.75
ALS3440,Aphrodite Lana Smith,Salesman,Aphrodite.Lana.Smith@dtaa.com,373.0,2048.0,3227.0,689.0,1.85,1.0,5.49,1.58,450.0,32.0,214.0,0.0,0.0,0.0,214.0,223745.44,1874.0,419298940.0,377.0,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,384,1204,1.0,0.96,0.57,0.0,5.02,0.0,0.0,0.0,0.0,0.57
AZG2343,Amos Zane Gardner,Technician,Amos.Zane.Gardner@dtaa.com,316.0,1396.0,1288.0,588.0,1.86,28.0,4.42,0.92,321.0,0.0,47.0,0.0,0.0,0.0,47.0,922440.0,332.0,306250080.0,354.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,132,382,1.17,1.04,0.15,0.0,1.05,0.0,0.0,0.0,0.0,0.15
RJS0846,Russell Joseph Spears,StockroomClerk,Russell.Joseph.Spears@dtaa.com,356.0,1001.0,1000.0,356.0,1.0,1.0,2.81,1.0,511.0,0.0,11.0,0.0,0.0,0.0,11.0,930033.1,122.0,113464040.0,132.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,63,189,0.95,1.0,0.03,0.0,0.34,0.0,0.0,0.0,0.0,0.03
BRG3267,Bradley Robert Guthrie,StockroomClerk,Bradley.Robert.Guthrie@dtaa.com,367.0,2789.0,27763.0,433.0,1.18,1.0,7.6,9.95,502.0,17.0,8868.0,4054.0,3016.0,5080.0,772.0,29638.3,121.0,3586234.0,0.0,75.65,5689.0,2848.0,2841.0,1.0,611.0,0.0,15.5,1.0,0.22516985,208,921,2789,0.97,0.99,24.16,11.05,0.33,8.22,13.84,7.76,7.74,2.1
QNW0977,Quinn Neil Walsh,Technician,Quinn.Neil.Walsh@dtaa.com,356.0,1285.0,1109.0,356.0,1.0,1.0,3.61,0.86,356.0,0.0,21.0,0.0,0.0,0.0,21.0,640325.25,376.0,240762300.0,222.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,103,317,1.08,0.97,0.06,0.0,1.06,0.0,0.0,0.0,0.0,0.06
CNT0946,Christen Nichole Todd,Technician,Christen.Nichole.Todd@dtaa.com,356.0,1599.0,1539.0,754.0,2.12,106.0,4.49,0.96,384.0,0.0,30.0,0.0,0.0,0.0,30.0,1122178.0,371.0,416328030.0,462.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,132,403,1.01,0.98,0.08,0.0,1.04,0.0,0.0,0.0,0.0,0.08
DMR2518,Damon Melvin Reed,ComputerScientist,Damon.Melvin.Reed@dtaa.com,356.0,1599.0,1775.0,356.0,1.0,1.0,4.49,1.11,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29620.5,1063.0,31486592.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,215,668,1.06,0.97,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0
DSB0245,Deborah Serina Bryan,AdministrativeAssistant,Deborah.Serina.Bryan@dtaa.com,356.0,1725.0,2166.0,419.0,1.18,61.0,4.85,1.26,383.0,0.0,42.0,0.0,0.0,0.0,42.0,479165.62,1322.0,633456960.0,729.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,283,823,1.01,1.03,0.12,0.0,3.71,0.0,0.0,0.0,0.0,0.12
LBR1387,Lamar Brett Russell,ElectricalEngineer,Lamar.Brett.Russell@dtaa.com,356.0,1604.0,1918.0,356.0,1.0,1.0,4.51,1.2,356.0,0.0,100.0,0.0,0.0,0.0,100.0,526751.5,1106.0,582587140.0,544.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,230,694,1.08,0.99,0.28,0.0,3.11,0.0,0.0,0.0,0.0,0.28
CKB3645,Castor Keegan Best,ProductionLineWorker,Castor.Keegan.Best@dtaa.com,356.0,1789.0,5864.0,669.0,1.88,22.0,5.03,3.28,360.0,0.0,1794.0,668.0,466.0,1045.0,283.0,1544825.9,118.0,182289470.0,179.0,16.47,744.0,374.0,370.0,1.0,97.0,0.0,2.09,1.01,0.57129055,79,244,680,1.39,1.08,5.04,1.88,0.33,1.31,2.94,1.05,1.04,0.79
DHG0962,Dolan Hamish Gibson,Salesman,Dolan.Hamish.Gibson@dtaa.com,356.0,2283.0,7382.0,663.0,1.86,20.0,6.41,3.23,356.0,0.0,1325.0,567.0,411.0,742.0,172.0,595814.7,1912.0,1139197700.0,1166.0,20.74,1406.0,709.0,697.0,1.0,52.0,0.0,3.95,1.02,0.42293024,137,578,1697,1.01,1.02,3.72,1.59,5.37,1.15,2.08,1.99,1.96,0.48
HMR0098,Hedy Margaret Reynolds,AdministrativeAssistant,Hedy.Margaret.Reynolds@dtaa.com,494.0,2588.0,4613.0,575.0,1.16,1.0,5.24,1.78,649.0,305.0,958.0,80.0,71.0,139.0,748.0,571198.3,1796.0,1025872200.0,1123.0,9.34,345.0,173.0,172.0,1.0,17.0,102.0,0.7,1.01,0.6178165,78,445,1341,0.75,1.0,1.94,0.16,3.64,0.14,0.28,0.35,0.35,1.51
TLW2668,Timon Leo Winters,Scientist,Timon.Leo.Winters@dtaa.com,356.0,1613.0,1824.0,356.0,1.0,1.0,4.53,1.13,356.0,0.0,0.0,0.0,0.0,0.0,0.0,30128.2,1112.0,33502556.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,224,686,0.92,0.98,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0
LLH3157,Lucius Lucas Huber,ElectricalEngineer,Lucius.Lucas.Huber@dtaa.com,356.0,2547.0,11005.0,751.0,2.11,101.0,7.15,4.32,380.0,0.0,2861.0,1274.0,936.0,1620.0,305.0,715256.94,1040.0,743867260.0,808.0,30.91,2143.0,1077.0,1066.0,1.0,312.0,0.0,6.02,1.01,0.38052216,126,545,1593,0.99,1.03,8.04,3.58,2.92,2.63,4.55,3.03,2.99,0.86
WNC0874,William Nehru Carson,StockroomClerk,William.Nehru.Carson@dtaa.com,162.0,463.0,389.0,162.0,1.0,1.0,2.86,0.84,162.0,0.0,8.0,0.0,0.0,0.0,8.0,1638133.0,57.0,93373580.0,110.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,69,192,1.12,1.08,0.05,0.0,0.35,0.0,0.0,0.0,0.0,0.05
MNC0433,Maggie Nomlanga Christensen,AdministrativeAssistant,Maggie.Nomlanga.Christensen@dtaa.com,356.0,1666.0,2057.0,356.0,1.0,1.0,4.68,1.23,356.0,0.0,9.0,0.0,0.0,0.0,9.0,398157.53,1336.0,531938460.0,547.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,252,783,0.93,0.97,0.03,0.0,3.75,0.0,0.0,0.0,0.0,0.03
IWG0058,Igor Walter Gaines,ProjectManager,Igor.Walter.Gaines@dtaa.com,440.0,2684.0,8035.0,897.0,2.04,109.0,6.1,2.99,490.0,265.0,1761.0,779.0,559.0,1007.0,195.0,604428.6,1619.0,978569900.0,994.0,18.26,923.0,464.0,459.0,1.0,174.0,185.0,2.1,1.01,0.48595402,142,532,1512,1.14,1.06,4.0,1.77,3.68,1.27,2.29,1.05,1.04,0.44
LBM3284,Lucian Barrett Monroe,ProductionLineWorker,Lucian.Barrett.Monroe@dtaa.com,356.0,1008.0,1134.0,356.0,1.0,1.0,2.83,1.12,643.0,0.0,0.0,0.0,0.0,0.0,0.0,28703.79,135.0,3875012.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,189,1.02,1.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0
HZH0297,Hammett Zeus Hodge,Supervisor,Hammett.Zeus.Hodge@dtaa.com,356.0,2258.0,6732.0,662.0,1.86,29.0,6.34,2.98,531.0,0.0,1616.0,702.0,493.0,937.0,186.0,767887.6,370.0,284118400.0,337.0,18.91,1421.0,714.0,707.0,1.0,140.0,0.0,3.99,1.01,0.4930194,77,308,934,1.07,0.99,4.54,1.97,1.04,1.38,2.63,2.01,1.99,0.52
UXC1495,Upton Xander Campbell,StockroomClerk,Upton.Xander.Campbell@dtaa.com,361.0,1884.0,14597.0,807.0,2.24,113.0,5.22,7.75,501.0,8.0,5502.0,2065.0,1413.0,3433.0,656.0,1176004.1,133.0,156408540.0,185.0,40.43,743.0,373.0,370.0,1.0,126.0,0.0,2.06,1.01,0.48676425,131,524,1474,1.07,1.07,15.24,5.72,0.37,3.91,9.51,1.03,1.02,1.82
EHD1744,Edan Hector Dudley,SecurityGuard,Edan.Hector.Dudley@dtaa.com,95.0,602.0,1141.0,175.0,1.84,5.0,6.34,1.9,97.0,0.0,81.0,35.0,26.0,46.0,9.0,270957.8,456.0,123556770.0,109.0,12.01,225.0,114.0,111.0,1.0,25.0,0.0,2.37,1.03,0.3844194,131,426,1300,1.32,0.98,0.85,0.37,4.8,0.27,0.48,1.2,1.17,0.09
KMC2028,Kiona Maia Castaneda,Scientist,Kiona.Maia.Castaneda@dtaa.com,356.0,1522.0,1785.0,355.0,1.0,1.0,4.28,1.17,355.0,0.0,0.0,0.0,0.0,0.0,0.0,29868.31,1075.0,32108430.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,215,669,1.09,0.96,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0
HWV1621,Howard Wyatt Vasquez,Technician,Howard.Wyatt.Vasquez@dtaa.com,320.0,1177.0,961.0,320.0,1.0,1.0,3.68,0.82,320.0,0.0,0.0,0.0,0.0,0.0,0.0,29873.39,321.0,9589358.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,112,322,1.11,1.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EFC1153,Evelyn Fiona Cleveland,ElectricalEngineer,Evelyn.Fiona.Cleveland@dtaa.com,356.0,1588.0,1882.0,356.0,1.0,1.0,4.46,1.19,356.0,0.0,58.0,0.0,0.0,0.0,58.0,451595.47,1112.0,502174140.0,471.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,234,703,1.01,1.0,0.16,0.0,3.12,0.0,0.0,0.0,0.0,0.16
CGT3148,Christine Glenna Taylor,MechanicalEngineer,Christine.Glenna.Taylor@dtaa.com,356.0,1622.0,1859.0,356.0,1.0,1.0,4.56,1.15,356.0,0.0,59.0,0.0,0.0,0.0,59.0,636485.06,1088.0,692495740.0,830.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,229,691,1.03,0.99,0.17,0.0,3.06,0.0,0.0,0.0,0.0,0.17
JKC3349,Jescie Kristen Conley,ProductionLineWorker,Jescie.Kristen.Conley@dtaa.com,356.0,1005.0,841.0,356.0,1.0,1.0,2.82,0.84,356.0,0.0,0.0,0.0,0.0,0.0,0.0,31206.03,129.0,4025578.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,188,1.04,0.99,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
RJW1440,Raymond Jarrod Welch,MaterialsEngineer,Raymond.Jarrod.Welch@dtaa.com,356.0,1817.0,2156.0,625.0,1.76,1.0,5.1,1.19,356.0,0.0,120.0,0.0,0.0,0.0,120.0,866681.1,1055.0,914348600.0,1082.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,252,753,1.02,1.0,0.34,0.0,2.96,0.0,0.0,0.0,0.0,0.34
ELB0033,Emi Lynn Banks,AdministrativeAssistant,Emi.Lynn.Banks@dtaa.com,442.0,2432.0,3532.0,837.0,1.89,44.0,5.5,1.45,887.0,226.0,161.0,0.0,0.0,0.0,161.0,609768.3,1647.0,1004288450.0,1077.0,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,372,1088,1.14,1.03,0.36,0.0,3.73,0.0,0.0,0.0,0.0,0.36
RLP3268,Risa Lacy Parker,StockroomClerk,Risa.Lacy.Parker@dtaa.com,402.0,1897.0,3593.0,801.0,1.99,87.0,4.72,1.89,408.0,131.0,585.0,251.0,178.0,345.0,62.0,1000752.75,141.0,141106130.0,172.0,8.94,884.0,445.0,439.0,1.0,101.0,104.0,2.2,1.01,0.47121614,56,194,591,1.24,0.98,1.46,0.62,0.35,0.44,0.86,1.11,1.09,0.15
WEC3721,Wade Edward Cannon,Salesman,Wade.Edward.Cannon@dtaa.com,356.0,1918.0,2547.0,356.0,1.0,1.0,5.39,1.33,356.0,0.0,54.0,0.0,0.0,0.0,54.0,401897.62,1781.0,715779700.0,792.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,359,1074,1.01,1.0,0.15,0.0,5.0,0.0,0.0,0.0,0.0,0.15
CRJ3070,Carissa Rhonda Joyce,Mathematician,Carissa.Rhonda.Joyce@dtaa.com,356.0,1502.0,1791.0,356.0,1.0,1.0,4.22,1.19,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29955.8,1079.0,32322308.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,674,1.02,1.02,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0
WRM0515,Wyatt Reed Morrow,WebDeveloper,Wyatt.Reed.Morrow@dtaa.com,356.0,2522.0,10627.0,743.0,2.09,102.0,7.08,4.21,377.0,0.0,2941.0,1351.0,982.0,1674.0,285.0,762929.1,1092.0,833118600.0,919.0,29.85,1467.0,737.0,730.0,1.0,176.0,0.0,4.12,1.01,0.50021386,118,543,1591,0.93,1.02,8.26,3.79,3.07,2.76,4.7,2.07,2.05,0.8
ZNG3404,Zelenia Noelle Goodwin,Technician,Zelenia.Noelle.Goodwin@dtaa.com,356.0,1333.0,1090.0,356.0,1.0,1.0,3.74,0.82,367.0,0.0,12.0,0.0,0.0,0.0,12.0,636064.75,355.0,225802980.0,205.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,106,314,1.01,1.01,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.03
NKV1451,Neil Kevin Vang,SystemsEngineer,Neil.Kevin.Vang@dtaa.com,356.0,1607.0,1601.0,356.0,1.0,1.0,4.51,1.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,29867.18,1078.0,32196824.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,221,671,1.07,0.99,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0
GSB0666,Guinevere Sonia Bowen,MechanicalEngineer,Guinevere.Sonia.Bowen@dtaa.com,356.0,1616.0,1791.0,356.0,1.0,1.0,4.54,1.11,356.0,0.0,0.0,0.0,0.0,0.0,0.0,30441.88,1079.0,32846792.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,221,677,1.01,0.98,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0
FCK3307,Felix Callum Kemp,StockroomClerk,Felix.Callum.Kemp@dtaa.com,356.0,1008.0,847.0,356.0,1.0,1.0,2.83,0.84,356.0,0.0,3.0,0.0,0.0,0.0,3.0,404911.62,132.0,53448336.0,60.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,188,1.02,1.01,0.01,0.0,0.37,0.0,0.0,0.0,0.0,0.01
RHD0787,Rashad Honorato Dixon,MechanicalEngineer,Rashad.Honorato.Dixon@dtaa.com,356.0,1672.0,2254.0,356.0,1.0,1.0,4.7,1.35,712.0,0.0,84.0,0.0,0.0,0.0,84.0,365184.97,1102.0,402433820.0,430.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,704,1.02,0.98,0.24,0.0,3.1,0.0,0.0,0.0,0.0,0.24
